Date, Element No, Used interval, SM16 Interval (new), SM17 Interval (new), SM17/SM16 Interval ratio, R (SM16), R (SM17)(exp), R (SM17), Grade, Success, abs RM16, abs RM17 (expected), abs RM17 (predicted), abs R-Metric, sqr R-Metric, Title,
Mar 30 2018 13:06:01,2,2,3,11,3.82,0.916,0.89,0.89,4,1,0.0841,0.1102,0.1102,-0.0261,-0.0051,How can you always bring up the Question of the Day dialog?
Mar 30 2018 13:06:15,10,2,3,11,3.82,0.916,0.89,0.89,3,1,0.0841,0.1096,0.1096,-0.0255,-0.0049,How can you see the function of a given button in SuperMemo?
Mar 30 2018 13:06:20,3,2,3,11,3.82,0.916,0.89,0.89,4,1,0.0841,0.1097,0.1097,-0.0257,-0.005,What do you need SuperMemo for?
Mar 30 2018 13:06:25,9,2,3,11,3.82,0.916,0.89,0.89,4,1,0.0841,0.1097,0.1097,-0.0256,-0.005,How can you learn the elements stored in SuperMemo?
Apr 05 2018 13:07:36,12,4,8,18,2.24,0.865,0.901,0.898,3,1,0.1354,0.0994,0.1015,0.0339,0.008,(js) window 对象的哪个方法会在指定毫秒数的间隔里重复调用？
Apr 05 2018 13:07:44,13,4,10,18,1.79,0.862,0.901,0.898,4,1,0.1385,0.0995,0.1015,0.037,0.0089,(js) window 对象的哪个方法用来实现一个函数在指定的毫秒之后运行？
4月 09 2018 16:32:03,11,10,18,35,1.96,0.897,0.88,0.88,3,1,0.1027,0.1202,0.1202,-0.0175,-0.0039,How can you make a copy of a SuperMemo collection?
Apr 10 2018 11:04:17,2,11,23,59,2.56,0.704,0.904,0.904,4,1,0.2956,0.0959,0.0959,0.1997,0.0782,How can you always bring up the Question of the Day dialog?
Apr 10 2018 11:04:22,9,11,24,59,2.45,0.71,0.904,0.904,4,1,0.2895,0.0959,0.0959,0.1936,0.0746,How can you learn the elements stored in SuperMemo?
Apr 10 2018 11:04:29,3,11,18,59,3.27,0.715,0.904,0.904,3,1,0.2847,0.0959,0.0959,0.1888,0.0719,What do you need SuperMemo for?
Apr 12 2018 09:47:24,45,1,2,6,2.95,0.962,0.976,0.99,4,1,0.0378,0.0236,0.01,0.0278,0.0013,JavaScript:. let arr = [1_ 2_ 3_ 4_ 5];. console.log(arr.slice(1_ -1));  // 输出？
Apr 12 2018 09:47:37,34,1,3,6,2.13,0.961,0.974,0.99,5,1,0.0389,0.0261,0.01,0.029,0.0014,JavaScript:. var arr = [1_ 2_ 3];. console.log(arr.join(_ _));  // 输出？
Apr 12 2018 09:48:01,41,1,2,6,2.95,0.96,0.976,0.99,3,1,0.04,0.0235,0.01,0.0301,0.0015,JavaScript:. let arr = [1_ 2_ 3_ 4_ 5];. arr.slice(0_ 3);. console.log(arr);  // 输出？
Apr 12 2018 09:48:16,51,1,2,6,3.07,0.959,0.975,0.99,4,1,0.0411,0.0248,0.01,0.0311,0.0016,JavaScript:. var a=[1_2_3];. a.reverse().join();. console.log(a);  // 输出？
Apr 12 2018 09:48:46,42,1,2,6,3.04,0.958,0.975,0.99,4,1,0.042,0.0245,0.01,0.0321,0.0017,JavaScript:. let arr = [_banana___cherry___apple_];. arr.sort();. console.log(arr);  // 输出？
Apr 12 2018 09:48:55,56,1,3,6,2.13,0.957,0.974,0.99,5,1,0.043,0.0261,0.01,0.033,0.0017,JavaScript:. var arr = [1_ 2_ 3];. console.log(arr.join());  // 输出？
Apr 12 2018 09:49:11,54,1,2,6,2.96,0.956,0.976,0.99,4,1,0.0439,0.0237,0.01,0.0339,0.0018,JavaScript:. let arr = [1_ 2_ 3_ 4_ 5];. console.log(arr.slice(0_ 3));  // 输出？
Apr 12 2018 09:49:32,38,1,2,6,3.01,0.955,0.976,0.99,4,1,0.0447,0.0242,0.01,0.0347,0.0019,JavaScript:. let arr = [_a__ _b__ _c_];. console.log(arr.concat(_d__ _e_));  // 输出？
Apr 12 2018 09:50:15,40,1,2,6,3,0.954,0.976,0.99,4,1,0.0455,0.0241,0.01,0.0356,0.002,JavaScript:. let arr = [_a__ _b__ _c_];. console.log(arr.concat([_d__ _e_]_ [_f__ _g_]));  // 输出？
Apr 12 2018 09:50:34,43,1,2,6,3.01,0.954,0.976,0.99,4,1,0.0463,0.0242,0.01,0.0363,0.002,JavaScript:. let arr = [_a__ _b__ _c_];. console.log(arr.concat([_d__ _e_]));  // 输出？
Apr 12 2018 09:51:00,55,1,2,6,3.14,0.953,0.974,0.99,4,1,0.047,0.0255,0.01,0.0371,0.0021,(js) 根据现有数组 [1_ 2_ 3] 得到字符串 “1_ 2_ 3”。
4月 12 2018 09:51:53,58,1,2,6,3,0.952,0.976,0.99,4,1,0.0477,0.0241,0.01,0.0377,0.0022,JavaScript:. let arr = [_a__ _b__ _c_];. arr.concat(_d__ [_e__ [_f__ _g_]]);. console.log(arr);  // 输出？
4月 12 2018 09:52:10,61,1,2,6,2.96,0.952,0.976,0.99,4,1,0.0484,0.0237,0.01,0.0384,0.0022,JavaScript:. let arr = [1_ 2_ 3_ 4_ 5];. console.log(arr.slice(-3_ -2));  // 输出？
4月 12 2018 09:52:22,60,1,2,6,2.97,0.951,0.976,0.99,4,1,0.049,0.0238,0.01,0.0391,0.0023,JavaScript:. let arr = [1_ 2_ 3_ 4_ 5];. console.log(arr.slice(3));  // 输出？
4月 12 2018 09:52:31,10,1,3,6,2.13,0.95,0.974,0.99,5,1,0.0496,0.0261,0.01,0.0397,0.0024,JavaScript:. var arr = [1_ 2_ 3];. console.log(arr.join(__ _));  // 输出？
4月 12 2018 09:52:38,49,1,2,6,3.09,0.95,0.975,0.99,4,1,0.0502,0.025,0.01,0.0402,0.0024,JavaScript:. var a=[1_2_3];. a.reverse().join();  // 输出？
4月 12 2018 09:53:07,35,1,2,6,3.01,0.949,0.976,0.99,4,1,0.0507,0.0241,0.01,0.0408,0.0025,JavaScript:. let arr = [_a__ _b__ _c_];. console.log(arr.concat(_d__ [_e__ [_f__ _g_]]));  // 输出？
4月 12 2018 09:53:26,57,1,2,6,3.06,0.949,0.975,0.99,4,1,0.0512,0.0247,0.01,0.0413,0.0025,JavaScript:. let arr = [_banana___cherry___apple_];. console.log(arr.sort());  // 输出？
Apr 13 2018 09:12:02,74,1,2,8,3.81,0.948,0.968,0.99,4,1,0.0517,0.0324,0.01,0.0418,0.0026,JavaScript:. var arr = [1_2_3_4_5_6_7_8];. arr.splice(1_2);. console.log(arr);  // 输出？
Apr 13 2018 09:12:12,66,1,2,8,3.87,0.948,0.967,0.99,3,1,0.0522,0.033,0.01,0.0423,0.0026,(js) concat() 会修改调用的数组吗？
Apr 13 2018 09:12:30,81,1,2,6,2.95,0.947,0.976,0.99,4,1,0.0527,0.0235,0.01,0.0427,0.0027,JavaScript: . var stack = [];. console.log(stack.push(1_3_5));  // 输出？
Apr 13 2018 09:12:36,77,1,2,7,3.73,0.947,0.968,0.99,4,1,0.0532,0.0316,0.01,0.0432,0.0027,JavaScript:. var arr = [1_2_3_4_5];. console.log(arr.splice(2_0__a___b_));  // 输出？
4月 13 2018 09:16:14,67,1,2,8,3.86,0.946,0.967,0.99,4,1,0.0536,0.033,0.01,0.0436,0.0028,(js) splice() 会修改调用的数组吗？
4月 13 2018 09:16:23,36,1,2,8,3.83,0.946,0.967,0.99,4,1,0.054,0.0326,0.01,0.044,0.0028,JavaScript:. var arr = [1_2_3_4_5_6_7_8];. arr.splice(4);. console.log(arr);  // 输出？
4月 13 2018 09:16:30,79,1,2,6,2.93,0.946,0.977,0.99,3,1,0.0544,0.0234,0.01,0.0444,0.0029,JavaScript: . var stack = [];. stack.push([1_3_5]);. console.log(stack);  // 输出？
4月 13 2018 09:17:09,65,1,2,8,3.89,0.945,0.967,0.99,4,1,0.0547,0.0332,0.01,0.0448,0.0029,(js) Array.join() 方法是____方法的逆向操作，后者是将字符串分割成若干块来创建一个数组。
4月 13 2018 09:17:13,83,1,2,6,2.95,0.945,0.976,0.99,4,1,0.0551,0.0235,0.01,0.0451,0.0029,JavaScript: . var stack = [1_3_5];. console.log(stack.pop());  // 输出？
4月 13 2018 09:17:18,85,1,2,6,2.94,0.945,0.977,0.99,4,1,0.0554,0.0234,0.01,0.0455,0.003,JavaScript: . var stack = [];. console.log(stack.push([1_3_5]));  // 输出？
4月 13 2018 09:17:25,78,1,2,7,3.74,0.944,0.968,0.99,4,1,0.0558,0.0317,0.01,0.0458,0.003,JavaScript:. var arr = [1_2_3_4_5];. arr.splice(2_2_[_a___b_]);. console.log(arr);  // 输出？
4月 13 2018 09:18:53,76,1,2,8,3.82,0.944,0.968,0.99,4,1,0.0561,0.0325,0.01,0.0461,0.003,JavaScript:. var arr = [1_2_3_4_5];. arr.splice(2_0__a___b_);. console.log(arr);  // 输出？
4月 13 2018 09:18:59,37,1,2,1,0.5,0.943,0.967,0.99,2,0,0.9428,0.9667,0.99,-0.0472,-0.0913,(js) sort() 方法会修改调用的数组吗？
4月 13 2018 09:19:08,72,1,2,8,3.83,0.943,0.967,0.99,4,1,0.0575,0.0326,0.01,0.0475,0.0032,JavaScript:. var arr = [1_2_3_4_5_6_7_8];. console.log(arr.splice(4));  // 输出？
4月 13 2018 09:20:53,75,1,2,8,3.82,0.942,0.967,0.99,3,1,0.0578,0.0326,0.01,0.0478,0.0032,(js) splice() 第三个及其之后的任意参数是什么意思？
4月 13 2018 09:21:09,71,1,2,8,3.86,0.942,0.967,0.99,3,1,0.058,0.0329,0.01,0.0481,0.0033,(js) 调用 splice() 时，若省略第二个参数，将删除数组中的哪些元素？
4月 13 2018 09:21:22,70,1,2,8,3.86,0.942,0.967,0.99,4,1,0.0583,0.033,0.01,0.0484,0.0033,(js) splice() 第二个参数是什么意思？
4月 13 2018 09:21:32,68,1,2,8,3.87,0.941,0.967,0.99,3,1,0.0586,0.0331,0.01,0.0486,0.0033,(js) 能够从数组中删除元素、插入元素到数组中或同时完成这两种操作的方法是____(数组方法)。
4月 13 2018 09:21:37,84,1,2,6,2.96,0.941,0.976,0.99,4,1,0.0588,0.0236,0.01,0.0488,0.0034,JavaScript: . var stack = [1_3_5];. stack.pop();. console.log(stack);  // 输出？
4月 13 2018 09:22:21,82,1,2,6,2.97,0.941,0.976,0.99,4,1,0.059,0.0237,0.01,0.0491,0.0034,JavaScript: . var stack = [];. stack.push(1_3_5);. console.log(stack);
4月 13 2018 09:22:26,64,1,3,8,2.6,0.941,0.967,0.99,5,1,0.0593,0.0334,0.01,0.0493,0.0034,(js) 调用 join() 时，若不指定分隔符，则默认使用____(标点符号)来分隔数组的各个元素。
4月 13 2018 09:22:44,63,1,2,8,3.91,0.941,0.967,0.99,3,1,0.0595,0.0335,0.01,0.0495,0.0034,(js) 调用 slice() 时，若参数中出现负数，该负数表示相对于数组中____(最前/最后)一个元素的位置。
4月 13 2018 09:23:03,73,1,2,8,3.84,0.94,0.967,0.99,4,1,0.0597,0.0327,0.01,0.0497,0.0035,JavaScript:. var arr = [1_2_3_4_5_6_7_8];. console.log(arr.splice(1_2));  // 输出？
4月 13 2018 09:23:16,69,1,2,8,3.87,0.94,0.967,0.99,4,1,0.0599,0.033,0.01,0.0499,0.0035,(js) splice() 第一个参数是什么意思？
4月 13 2018 09:23:23,33,1,2,8,3.94,0.94,0.966,0.99,4,1,0.0601,0.0338,0.01,0.0501,0.0035,(js) 当不带参数调用 sort() 时，数组元素以____顺序排序。
4月 13 2018 09:23:27,62,1,2,8,3.94,0.94,0.966,0.99,4,1,0.0602,0.0337,0.01,0.0503,0.0035,(js) 当调用 sort() 时，若数组包含 undefined，它们会被排到数组的____(头部/尾部)。
Apr 14 2018 09:46:22,46,1,2,6,3.01,0.94,0.976,0.99,4,1,0.0604,0.0241,0.01,0.0505,0.0035,JavaScript:. var arr = [];. arr.unshift(2);. arr.unshift(22);. arr.shift();. console.log(arr);  // 输出？
Apr 14 2018 09:46:32,89,1,2,6,3.01,0.939,0.976,0.99,4,1,0.0606,0.0242,0.01,0.0506,0.0036,JavaScript:. var arr = [];. arr.unshift(2);. arr.unshift(22);. console.log(arr.shift());  // 输出？
Apr 14 2018 09:46:43,7,18,60,47,0.79,0.958,0.92,0.92,5,1,0.0422,0.0797,0.0797,-0.0375,-0.0046,(js) 用来创建新对象的函数叫做什么函数？
Apr 14 2018 09:47:05,88,1,2,6,3.02,0.939,0.976,0.99,4,1,0.0607,0.0243,0.01,0.0508,0.0036,JavaScript:. var arr = [];. arr.unshift(3);. console.log(arr);  // 输出？
Apr 14 2018 09:47:16,87,1,2,6,3.02,0.939,0.976,0.99,3,1,0.0609,0.0243,0.01,0.0509,0.0036,JavaScript:. var arr = [];. console.log(arr.unshift(3));  // 输出？
Apr 14 2018 09:47:42,37,1,2,7,3.35,0.939,0.898,0.898,3,1,0.0605,0.1019,0.1019,-0.0413,-0.0067,(js) sort() 方法会修改调用的数组吗？
Apr 15 2018 00:36:52,105,1,2,2,1.2,0.941,0.995,0.99,4,1,0.0592,0.0053,0.01,0.0493,0.0034,JavaScript:. var data=[1_2_3_4_5];  // 要求和的数组. // 计算数组元素的和值. var sum=0;  // 初始为0. data.forEach(function(value){ sum += value; });  // 将每个值累加到 sum 上. sum;  // =＞ 15 .
4月 16 2018 02:58:24,53,1,2,9,4.3,0.941,0.962,0.99,4,1,0.0594,0.0379,0.01,0.0494,0.0034,JavaScript:. var arr = [1_2_3];. console.log(arr.toLocaleString());  // 输出？
4月 16 2018 02:58:37,138,1,2,6,3.06,0.94,0.975,0.99,4,1,0.0595,0.0247,0.01,0.0496,0.0034,JaavScript:. var arr = [1_2_3];. var produce = arr.reduce(function(x_ y) { return x * y; }_ 10);  // 数组求积. console.log(produce);  // 输出？
4月 16 2018 09:30:45,180,1,2,6,3.03,0.94,0.976,0.99,3,1,0.0597,0.0244,0.01,0.0497,0.0035,(js) 传递给 Array.forEach() 方法的第一个参数是一个函数，然后 forEach() 使用三个参数调用该函数，分别是：____、____和____。
4月 16 2018 09:31:24,128,1,2,8,4.03,0.94,0.965,0.99,4,1,0.0599,0.0347,0.01,0.0499,0.0035,JavaScript:. var arr = [1_2_3_4_5];. console.log( arr.every(function(x) { return x < 10; }) );  // 输出？
4月 16 2018 09:31:30,90,1,3,8,2.67,0.94,0.966,0.99,5,1,0.06,0.0343,0.01,0.05,0.0035,(js) 根据数学上的惯例，在空数组上调用 every() 时，every() 返回____(true / false)。
4月 16 2018 09:31:37,175,1,2,6,3.11,0.94,0.975,0.99,4,1,0.0601,0.0253,0.01,0.0502,0.0035,(js) push() 方法会修改调用的数组吗？
4月 16 2018 09:31:46,39,1,2,8,4.05,0.94,0.965,0.99,4,1,0.0602,0.035,0.01,0.0503,0.0035,JavaScript:. var arr = [5_4_3_2_1];. var somevalues = arr.filter(function(x) { return x % 2 === 0; });. console.log(somevalues);  // 输出？
4月 16 2018 09:31:50,132,1,3,8,2.66,0.94,0.966,0.99,5,1,0.0604,0.0343,0.01,0.0504,0.0035,(js) 根据数学上的惯例，在空数组上调用 some() 时，some() 返回____(true / false)。
4月 16 2018 09:32:07,168,1,2,7,3.47,0.94,0.971,0.99,4,1,0.0605,0.0289,0.01,0.0505,0.0036,(js) 用对象直接量创建对象时，若对象的属性中有连字符(-)应该怎么表示？
4月 16 2018 09:32:29,126,1,2,8,4.05,0.939,0.965,0.99,4,1,0.0606,0.0349,0.01,0.0506,0.0036,(js) 现有数组 arr，试压缩其中的空缺。
4月 16 2018 09:35:34,129,1,2,8,4.03,0.939,0.965,0.99,4,1,0.0607,0.0347,0.01,0.0507,0.0036,JavaScript:. var arr = [1_2_3_4_5];. console.log( arr.every(function(x) { return x < 3; }) );  // 输出？
4月 16 2018 09:35:39,103,1,2,10,5.08,0.939,0.953,0.99,4,1,0.0608,0.0472,0.01,0.0508,0.0036,JavaScript:. var arr = [1_2_3];. arr.toString();. console.log(arr);  // 输出？
4月 16 2018 09:35:52,123,1,2,8,4.08,0.939,0.965,0.99,4,1,0.0609,0.0353,0.01,0.0509,0.0036,JavaScript:. var arr = [5_4_3_2_1];. var smallvalues = arr.filter(function(x) { return x < 3; });. console.log(smallvalues);  // 输出？
4月 16 2018 09:35:57,170,1,3,7,2.32,0.939,0.971,0.99,5,1,0.061,0.029,0.01,0.051,0.0036,(js) 关键字 new 后跟随的函数叫做____。
4月 16 2018 09:36:02,151,1,3,7,2.32,0.939,0.971,0.99,5,1,0.0611,0.0291,0.01,0.0511,0.0036,(js) 用对象直接量创建对象时，若对象的属性中有空格应该怎么表示？
4月 16 2018 09:36:05,176,1,3,6,2.08,0.939,0.975,0.99,5,1,0.0612,0.0254,0.01,0.0512,0.0036,(js) pop() 方法会修改调用的数组吗？
4月 16 2018 09:36:09,130,1,2,8,4.02,0.939,0.965,0.99,4,1,0.0612,0.0346,0.01,0.0513,0.0037,JavaScript:. var arr = [1_2_3_4_5];. console.log( arr.some(function(x) { return x < 3; })  );  // 输出？
4月 16 2018 09:36:21,140,1,2,8,3.97,0.939,0.966,0.99,4,1,0.0613,0.034,0.01,0.0514,0.0037,JaavScript:. var arr = [1_2_3_4_5];. var min = arr.reduce(function(x_ y) { return (x < y) ? x : y; });  // 求最小值. console.log(min);  // 输出？
4月 16 2018 09:37:33,118,1,2,10,5.1,0.939,0.953,0.99,4,1,0.0614,0.0475,0.01,0.0514,0.0037,JavaScript:. var arr = [1_2__3];. var newArr = arr.map(function(value) {.   return value * value;. });. console.log(newArr.length);  // 输出？
4月 16 2018 09:38:01,5,1,2,10,5.1,0.939,0.953,0.99,4,1,0.0615,0.0475,0.01,0.0515,0.0037,JavaScript:. var arr = [1_2__3];. var newArr = arr.map(function(value) {.   return value * value;. });. console.log(newArr);  // 输出？
4月 16 2018 09:38:14,182,1,2,6,2.98,0.938,0.976,0.99,4,1,0.0616,0.0238,0.01,0.0517,0.0037,(adv) realistically
4月 16 2018 09:38:23,177,1,2,6,3.11,0.938,0.975,0.99,4,1,0.0616,0.0252,0.01,0.0517,0.0037,（js) 用 splice() 方法删除数组元素时，其返回值是____。
4月 16 2018 09:38:29,104,1,2,8,4.02,0.938,0.965,0.99,4,1,0.0617,0.0345,0.01,0.0518,0.0037,JavaScript:. var arr = [1_2_3_4_5];. console.log( arr.some(isNaN) );  // 输出？
4月 16 2018 09:38:35,117,1,2,10,5.1,0.938,0.952,0.99,3,1,0.0618,0.0475,0.01,0.0518,0.0037,(js) map() 会调用修改的数组吗？
4月 16 2018 09:38:40,178,1,2,6,3.11,0.938,0.975,0.99,4,1,0.0618,0.0252,0.01,0.0519,0.0037,(js) 用 splice() 方法插入而不删除数组元素时，其返回值是____。
4月 16 2018 09:38:52,146,1,2,7,3.48,0.938,0.971,0.99,3,1,0.0619,0.029,0.01,0.0519,0.0037,(js) 构造函数的作用是什么？
4月 16 2018 09:39:09,131,1,2,1,0.5,0.937,0.965,0.99,2,0,0.9371,0.9654,0.99,-0.0529,-0.102,JavaScript:. var arr = [1_2_3_4_5];. console.log( arr.some(function(x) { return x % 2 === 0; })  );  // 输出？
4月 16 2018 09:39:16,124,1,2,1,0.5,0.936,0.965,0.99,2,0,0.936,0.9647,0.99,-0.054,-0.104,(js) filter() 会跳过稀疏数组中缺少的元素吗？
4月 16 2018 09:39:20,145,1,2,7,3.5,0.936,0.971,0.99,4,1,0.064,0.0293,0.01,0.054,0.004,(js) 用对象直接量创建对象时，名/值对之间用____(标点符号)分隔。
4月 16 2018 09:39:25,120,1,2,10,5.08,0.936,0.953,0.99,4,1,0.064,0.0473,0.01,0.0541,0.004,JavaScript:. var arr = [1_2_3];. arr.toLocaleString();. console.log(arr);  // 输出？
4月 16 2018 09:39:39,137,1,2,8,3.98,0.936,0.966,0.99,4,1,0.0641,0.0342,0.01,0.0542,0.004,JaavScript:. var arr = [1_2_3];. var produce = arr.reduce(function(x_ y) { return x * y; }_ 2);  // 数组求积. console.log(produce);  // 输出？
4月 16 2018 09:39:44,136,1,2,8,3.99,0.936,0.966,0.99,4,1,0.0642,0.0342,0.01,0.0542,0.004,JaavScript:. var arr = [1_2_3];. var produce = arr.reduce(function(x_ y) { return x * y; }_ 1);  // 数组求积. console.log(produce);  // 输出？
4月 16 2018 09:40:24,94,1,2,8,4.06,0.936,0.965,0.99,4,1,0.0642,0.0351,0.01,0.0542,0.004,(js) 现有数组 arr，试压缩其中的空缺并删除其中的 undefined 和 null 元素。
4月 16 2018 09:40:31,179,1,2,6,3.06,0.936,0.975,0.99,3,1,0.0642,0.0247,0.01,0.0543,0.004,(js) Array.map() 方法的返回值是___(对象 / 数组)。
4月 16 2018 09:40:54,174,1,2,6,3.14,0.936,0.975,0.99,3,1,0.0643,0.0255,0.01,0.0543,0.004,(js) pop() 方法的返回值是____。
4月 16 2018 09:41:04,139,1,2,8,3.98,0.936,0.966,0.99,4,1,0.0643,0.0342,0.01,0.0544,0.004,JaavScript:. var arr = [1_2_3_4_5];. var max = arr.reduce(function(x_ y) { return (x > y) ? x : y; });  // 求最大值. console.log(max);  // 输出？
4月 16 2018 09:41:08,135,1,2,8,4,0.936,0.966,0.99,4,1,0.0644,0.0344,0.01,0.0544,0.004,JaavScript:. var arr = [1_2_3_4_5];. var sum = arr.reduce(function(x_ y) { return x + y; }_ 0);  // 数组求和. console.log(sum);  // 输出？
4月 16 2018 09:41:14,149,1,2,6,3.14,0.936,0.974,0.99,4,1,0.0644,0.0255,0.01,0.0544,0.004,(js) push() 方法的返回值是____。
4月 16 2018 09:42:59,141,1,2,8,3.89,0.936,0.967,0.99,4,1,0.0644,0.0332,0.01,0.0545,0.0041,JavaScript:. //在数组中查找所有出现的x，并返回一个包含匹配索引的数组. var arr = [1_2_1_4_6_3_1];. function findall(arr_ x) {.   var.     results = []_      // 将要返回的数组.     len = arr.length .
4月 16 2018 09:43:14,125,1,2,8,4.07,0.936,0.965,0.99,4,1,0.0645,0.0352,0.01,0.0545,0.0041,JavaScript:. var arr = [5_4_3_2_1];. var everyvalues = arr.filter(function(x_ i) { return i % 2 === 0; });. console.log(everyvalues);  // 输出？
4月 16 2018 09:43:18,119,1,3,10,3.4,0.936,0.953,0.99,5,1,0.0645,0.0474,0.01,0.0545,0.0041,JavaScript:. var arr = [1_2_3];. console.log(arr.toString());  // 输出？
4月 16 2018 09:43:26,96,1,2,1,0.5,0.934,0.952,0.99,2,0,0.9345,0.9523,0.99,-0.0556,-0.1069,JavaScript:. var arr = [1_2_3];. var newArr = arr.map(function(value) {.   return value * value;. });. console.log(newArr);  // 输出？
4月 17 2018 09:15:54,194,1,2,10,4.77,0.934,0.956,0.99,4,1,0.0656,0.0435,0.01,0.0556,0.0042,(n) curtain
4月 17 2018 09:15:58,233,1,2,4,2.15,0.934,0.985,0.99,4,1,0.0656,0.0153,0.01,0.0556,0.0042,(n) wool  [w?l]
4月 17 2018 09:16:13,213,1,2,7,3.33,0.934,0.972,0.99,3,1,0.0656,0.0275,0.01,0.0556,0.0042,(js) Array.unshift() 方法的返回值是____。
4月 17 2018 09:16:19,148,1,2,8,3.9,0.934,0.967,0.99,3,1,0.0656,0.0333,0.01,0.0556,0.0042,(js) Array.reduce() 的第一个参数是____。
4月 17 2018 09:16:28,186,1,2,10,4.78,0.934,0.956,0.99,4,1,0.0656,0.0436,0.01,0.0556,0.0042,(n) 窗帘
4月 17 2018 09:17:46,234,1,2,1,0.5,0.933,0.985,0.99,2,0,0.9333,0.9847,0.99,-0.0567,-0.1091,(n) 棉花
4月 17 2018 09:18:15,227,1,2,4,2.22,0.933,0.984,0.99,4,1,0.0667,0.0159,0.01,0.0567,0.0043,(n) semester
4月 17 2018 09:18:24,228,1,2,4,2.21,0.933,0.984,0.99,4,1,0.0667,0.0159,0.01,0.0567,0.0043,学期，半学年
4月 17 2018 09:18:30,205,1,2,8,3.94,0.933,0.966,0.99,4,1,0.0667,0.0338,0.01,0.0567,0.0043,(js) 通过给 Object.create() 传入参数____可以创建一个没有原型的对象。
4月 17 2018 09:18:34,232,1,2,4,2.16,0.933,0.985,0.99,4,1,0.0667,0.0154,0.01,0.0567,0.0043,(n) 羊毛
4月 17 2018 09:18:57,192,1,2,10,4.79,0.933,0.956,0.99,3,1,0.0667,0.0438,0.01,0.0567,0.0043,(phrase) to get out of bed; to leave one’s bed . * This morning I . very quickly because the baby was crying.
4月 17 2018 09:19:07,210,1,2,7,3.36,0.933,0.972,0.99,3,1,0.0667,0.0278,0.01,0.0568,0.0044,(js) Array.filter() 方法的返回值是____。
4月 17 2018 09:19:15,235,1,1,1,1,0.932,0.985,0.99,2,0,0.9323,0.9847,0.99,-0.0578,-0.1111,(n) cotton  [_kɑtn]
4月 17 2018 09:19:21,116,1,2,8,3.89,0.932,0.967,0.99,4,1,0.0678,0.0332,0.01,0.0578,0.0045,(js) Array.reduceRight() 按照数组索引____（从低到高 / 从高到低）处理数组。
4月 17 2018 09:19:56,231,1,1,1,1,0.931,0.985,0.99,2,0,0.9312,0.9845,0.99,-0.0589,-0.1131,the top-most_ thickest cover for a bed_ usually made of feathers or other warm material. * In the winter_ they sleep under a very thick comforter_ but in the summer they don’t .
4月 17 2018 09:20:01,230,1,2,4,2.19,0.931,0.984,0.99,4,1,0.0688,0.0157,0.01,0.0589,0.0046,(n) 羽毛
4月 17 2018 09:20:20,8,21,59,47,0.8,0.946,0.826,0.826,4,1,0.0543,0.1741,0.1741,-0.1198,-0.0274,How can you add a new element to SuperMemo?
4月 17 2018 09:34:06,214,1,2,7,3.37,0.931,0.972,0.99,4,1,0.0688,0.0279,0.01,0.0589,0.0046,(js) Array.shift() 方法的返回值是____。
